session_id	item_id_seq	item_id
910	2 3 387	1
911	172 99 100 151 96	165
912	16 447 37 19 354 104	198
913	3 2 1	6
914	1 6 32 124	29
915	19 20 367 1 0 5 46 172 109	8
916	33 221 173 62 233 124 326 22	1
917	310 91 404 270 32 226 154 74 145 75 323 90	426
918	6 59 11 96	18
919	524 221 117 157 120 140 365 133 217 12	142
920	130 4 96 129 6	111
921	104 21 59 281 19 155 45 172 290 134 31	407
922	3 5 4 80 55 130 30 46 1	284
923	310 270 91 487 274 404 226 115	22
924	1 130 12	128
925	171 39 38 122 6 262 96	66
926	130 6 1 2 385 22 127	194
927	240 66 137	151
928	129 130 21 0 155	12
929	66 96 124 143 30 118 77	142
930	293 70 3 2 5 22 106 37 12 60	19
931	388 44 25	14
932	136 247 106 5 116 264 128 12 44	418
933	21 366 2 22 336	98
934	23 13 366 32 132 12 264 74	130
935	21 0 128 61 19	5
936	2 46 22	3
937	7 30 144 74	492
938	22 29 233 234 59	24
939	447 37 308 19 20	198
940	103 96 124 6 159 168	441
941	6 96 29 30 120 66	131
942	61 5 6	46
943	172 46 298 6 3 2 21	225
944	0 1 2	6
945	61 2 3	106
946	49 281 274 37 137	71
947	2 3 133	70
948	5 13 132 121 1 0 12 106 116 154 24 172 293 2 156 4 130 39 44 14 25 63 303 320	387
949	86 88 270 129 32	236
950	30 22 71 164 7 89 6	147
951	271 22 121	6
952	96 179 177 526 208 347	215
953	45 136 6 7 2 3 5 172 71 96 46 111 144 1 0	19
954	32 129 130 97 4 88 13 70	75
955	2 1 130	60
956	86 46 22 2 97 71 96 155 3 4 21	5
957	30 2 116 1 0	21
958	1 0 19	20
959	0 1 6 64	121
960	133 10 128 115 96 46 172 5 2 21 247 136 284 413 162 66	16
961	4 270 132 2 12 17 22 1 3 21 5 225 106 172 155	393
962	6 21 385 2	293
963	106 131 12 172	21
964	12 127 96 131 173 272	128
965	2 30 26 124 225	104
966	5 155 0 1	115
967	2 5 172	12
968	52 198 77 66 233 234 252 59 162 163 30 124 120 16 82 125 274 219 326 216 270 4 147 168 204 187 390 157	509
969	11 54 262 151 136	74
970	209 103 22 71 312	163
971	6 30 27 147 459 340	210
972	2 3 1 46 19 0 45	21
973	95 46 12 5 2	172
974	270 151 6 142 71 88 263	37
975	6 131 44 12 324 98 128 155 2 3 5 228	303
976	454 60 249 106 142 14	527
977	113 132 324	2
978	95 96 8	172
979	13 57 131 265 132 128	12
980	226 366 44	25
981	90 130 129 256	87
982	71 124 26 120	96
983	1 2 130 4 3 22 129 12	70
984	136 118 219 414	237
985	270 133 87	70
986	274 201 316	263
987	130 5 1 2	22
988	43 6 16 96	100
989	2 1 3 0	5
990	21 3 1	0
991	121 46 236 96 13	195
992	239 7 66 11 26 21 6 113 389	55
993	23 66 44 12	2
994	1 0 115 5 130 4	2
995	2 295 164	341
996	6 1 127 44	124
997	131 66 13 181 25 106	366
998	5 2 46 6 110 225 154 12 44	116
999	30 120 305 345 529 396 137	118
1000	16 66 137 96	162
1001	96 22 7 1 155 2 5 48 325	248
1002	106 19 2	5
1003	142 37 32	151
1004	19 20 2 61	156
1005	73 6 3 2 17 164 96	304
1006	298 2 13 0 61	12
1007	1 44 64	290
1008	30 236 37	104
1009	265 1 0 2 116 288 287	63
1010	9 22 15 75	245
1011	30 123 113	7
1012	501 269 70 133 129 262 6 186 338	175
1013	97 6 13 25	44
1014	2 46 224 320 64 329	1
1015	71 52 80 123 99	356
1016	4 88 194 9 127 44 270 132 23 70 2	531
1017	22 2 3	21
1018	114 271 13	121
1019	253 111 59 343	22
1020	404 91 37 310 226	175
1021	5 21 60 475 433	224
1022	21 1 13 172	2
1023	86 66 52 2	22
1024	6 66 52 59 89	30
1025	121 6 142	210
1026	404 310 98 278	141
1027	94 37 21 0 1	228
1028	161 209 164 96 1 32	400
1029	533 118 292	33
1030	225 22 172 111 29 6 142	80
1031	75 70 323 68 69	294
1032	22 2 121	294
1033	1 0 5 21 22 2	133
1034	121 132 154	6
1035	94 225 2 3 5	118
1036	6 228 37 270	197
1037	142 6 30	87
1038	6 142 262	197
1039	2 1 155	3
1040	52 233 234	353
1041	2 0 1	6
1042	104 71 82 96 181 173 64 1	347
1043	22 4 2	3
1044	1 155 151 0	19
1045	22 97 390	62
1046	229 271 404 128	94
1047	1 0 22 21	329
1048	66 120 29	164
1049	113 6 103	2
1050	229 59 236	470
1051	2 5 3 17 71 22	274
1052	162 142 6 151 165 120 285 96 216	289
1053	96 30 120	113
1054	133 124 2 6	142
1055	274 123 71 182 16 125 134 59 43 77 96 72 11 228 56 164 534 285	515
1056	19 21 20 172 1 46 5 2	111
1057	2 52 21	46
1058	2 6 5	8
1059	30 77 124 82 122 274 87 22 71 81 21 93 128 1 0 240 121 142 80 6 3 113 66 96 2 29 5 198 155 39 120 535 38 27 64 390 59 191 149	42
1060	96 22 59	147
1061	46 4 156 2 130	129
1062	113 55 5	120
1063	281 123 99 93	144
1064	66 52 137 396	345
1065	536 429 478 91 197 498	537
1066	5 2 3 61 1 247 115 109	0
1067	104 52 225 182	59
1068	6 284 2 142 30 46 164 64 1	315
1069	111 22 46 109 6	181
1070	123 80 71 1 97 90	256
1071	5 4 2	293
1072	144 161 119 177 289 16 284 5 148 322	11
1073	100 39 136 43	99
1074	71 86 194	204
1075	5 2 3	1
1076	270 263 88 3 2 130 129 156 142 206	194
1077	6 104 52 59 252	180
1078	114 265 22 270 9 2 12 5	127
1079	131 104 30 79 143 29 144 59 55 56 136 162 232 219 538 539 338 14 303 12 313 127 438 152	225
1080	98 6 2 127	44
1081	130 363 129	39
1082	103 100 209 252	540
1083	91 310 72 6 24 76	281
1084	6 386 214 357	135
1085	81 71 26 115 111	232
1086	1 0 2	90
1087	13 25 131 44 216	228
1088	1 2 164 30 39 96 113 66 296 3	26
1089	6 120 30 118	176
1090	97 70 256	2
1091	121 30 137 43	29
1092	133 236 404 239 274	225
1093	32 93 271 122	71
1094	5 46 3	2
1095	171 97 142 198 80 30 39 29 137 32 463	113
1096	46 2 329	47
1097	4 111 130 2 66	129
1098	96 30 82 99 121	97
1099	2 22 144 98 5	284
1100	143 52 448	518
1101	6 96 30 43	229
1102	244 1 0 2 3	97
1103	9 313 12 106	232
1104	39 38 96	43
1105	172 9 6	327
1106	12 172 6 113 44	142
1107	233 124 143 198 30 120 163 144 76	341
1108	161 247 104 232	357
1109	13 2 3 22 23	21
1110	210 66 346 180 356 123 192 6 542 215 347 4 491 337 39 59 488 379 377 510 486 302	543
1111	90 171 1 256	23
1112	1 128 12	131
1113	131 303 44 154	120
1114	22 5 336	8
1115	37 99 55 104	30
1116	87 4 133	46
1117	1 2 26	144
1118	2 0 5	46
1119	30 262 91 82 55 386 76	133
1120	30 543 215	505
1121	13 97 90	25
1122	121 236 132 17 22 270 13 113 12 308 134 32 2 172 130 264 74 1 294 167 303	151
1123	88 133 138	4
1124	39 130 21 15 82 500 343 400	173
1125	29 234 30 28	353
1126	46 232 193 518 281 6 96 21 330 451 1	148
1127	240 52 6	30
1128	71 7 22 46 2 3 60 111 6 124 100 106 155 13 518 253 421 540	43
1129	182 80 95 2 46 429	27
1130	22 2 3	1
1131	132 142 265 106	1
1132	159 62 157	390
1133	2 66 6 29 104 491 12 35	474
1134	2 5 1 21 17 22 61 46	215
1135	132 88 351	247
1136	22 113 68	39
1137	281 82 172 87 133 132 37 5 22 93 106 181	6
1138	98 24 66 136	79
1139	133 86 96 171	120
1140	1 64 0 19 270	325
1141	71 162 155 183 37 60	449
1142	30 19 20 1 0 270 239 144 104	113
1143	32 6 323 97 263	130
1144	123 104 21 38	39
1145	129 316 32 171	97
1146	46 367 225	60
1147	7 124 30 270 17 113 4 156 130	121
1148	270 48 55	159
1149	21 26 367 366 60 142 109 22 181	94
1150	89 219 120 113 118 168	39
1151	82 52 30	29
1152	270 37 21 1	104
1153	298 1 12 2 44	14
1154	21 2 123 96	6
1155	225 82 121 94 21 16 118	120
1156	96 6 120 1 69 68 196	11
1157	6 347 215 66	27
1158	14 97 6	1
1159	22 4 2 46	32
1160	157 4 343 400	64
1161	124 122 234 59 422 511	188
1162	172 25 106 8 528	13
1163	30 104 21 5	59
1164	2 5 3 1 46 0 64	387
1165	21 6 161	59
1166	30 59 182 176	82
1167	64 1 0	320
1168	172 22 104 182	30
1169	46 2 22 130 97	44
1170	6 59 169 217 345	180
1171	93 274 55	162
1172	152 1 0	2
1173	123 463 100 134 194 160 22	334
1174	130 142 118 2 5 43	55
1175	2 46 6	133
1176	546 29 370	59
1177	114 155 60	329
1178	19 1 21 3 2 110 155 60 5 0 79 248	8
1179	1 0 19 20	21
1180	30 79 547	158
1181	89 52 93 26	136
1182	6 142 22 127 412 27 140	429
1183	2 1 0 225	191
1184	12 98 97 2 96	11
1185	97 256 171	23
1186	98 1 6	21
1187	284 534 324 310 109 128 115 275 94 367	2
1188	86 1 21 19 95 80 195 123 121 59 12 85 104 176 188 142 137 6 135 357 548	198
1189	57 7 37	408
1190	283 80 46 21 339 340 274 59 176 182 97 155 56 22 394	217
1191	1 130 129 22 4	2
1192	9 270 12 21	128
1193	77 547 292	120
1194	82 7 240 26 195 91 104 161 351 549	411
1195	4 113 239 80 234 339 118 144	183
1196	2 298 104 22 46 6	487
1197	171 4 156	62
1198	17 114 2	22
1199	96 32 139 136 126	93
1200	132 22 2 93 37 56 104 99 3 1	5
1201	52 96 100 123	139
1202	14 90 267	481
1203	26 37 55 29	59
1204	1 298 19	12
1205	2 11 247 248 351	290
1206	182 198 103 55 144 137 104 500 187 219 101	183
1207	5 2 46 20	19
1208	225 172 94 21 1 5 109	248
1209	46 2 132 298 22	61
1210	2 22 463 95 115 5	111
1211	129 70 12	25
1212	172 97 16	32
1213	371 550 551 409	408
1214	228 138 142 14	44
1215	1 21 2 5 162 368 60 144 22 239 142 96 6	155
1216	6 137 144 82 52 77	136
1217	30 233 59	71
1218	93 299 81 3 142 7 71 59 6 1 77	120
1219	88 21 17	2
1220	97 70 25 12 131	44
1221	21 13 116 25 1 46 2 3 12	115
1222	77 139 21 1 197	443
1223	32 366 25 12 44	106
1224	88 1 22 3 37 2 71 39 248	342
1225	38 32 97 2 44 12	70
1226	97 44 131 25 12	325
1227	155 46 45	164
1228	30 86 171 55 96 76 11 77 7 281 46 274 22 6 16 37	241
1229	5 133 2 3	0
1230	97 70 88 12 44	131
1231	95 236 270 265 121 172 46 98 232 313	141
1232	1 97 70 23 151 6 44 155	131
1233	162 18 11	6
1234	151 6 38 96 52 136 285 197 215	204
1235	22 5 2 130 109 21 1 60	48
1236	5 65 552 79 63 390 4	357
1237	22 172 97	13
1238	171 97 414	66
1239	6 72 56 515 285 21 433 242 247 121 294 351 27 5 284	59
1240	270 263 133 70 97 88 66	130
1241	129 97 70 7 0 133 10	1
1242	171 7 4 6 71 2 39 1	205
1243	6 226 195 96 21	224
1244	80 37 52 81 82 71 182 355 283 83 84 85 92 91 93 172 86 87 23 225 270 32 88 97 70 133 236 195 240 17 89 9 94	95
1245	114 22 104 553 554	150
1246	121 16 82	281
1247	30 43 120 144 86 124	96
1248	308 2 224	21
1249	2 5 3	60
1250	7 30 236 16 29 144 118 99 291 198 96 289 31 119	370
1251	380 149 174	541
1252	22 21 5 3 2	19
1253	1 5 22	2
1254	1 22 155 46 2 3 21 224 167 173	63
1255	97 231 114 171 24 98	6
1256	20 2 226 0 66 21 96 46	65
1257	195 270 271	37
1258	5 418 135 242 96 165 148 158 237 381	525
1259	23 1 236 172 17 70 5 133 100 12 128	6
1260	32 227 99 46	0
1261	13 209 283	25
1262	17 84 91 310	226
1263	64 1 174 320 19	0
1264	3 1 137 2	0
1265	159 2 21	393
1266	22 71 2 5	151
1267	86 88 9	32
1268	270 133 172 274 6	197
1269	96 162 6	503
1270	94 17 22 24 98 299 111 274 142 6 278	72
1271	66 32 6 96	343
1272	1 23 2	60
1273	26 39 43 6 144 389 40 124 284 11 172 8	2
1274	130 66 214 198	40
1275	2 3 5	1
1276	97 133 122 45 219	130
1277	1 0 401	5
1278	233 32 52 121	226
1279	1 0 5 2 142 96 19 46 21 172 167	147
1280	2 3 5	61
1281	7 32 226 162 59 233 234 274 9 15 21 39 124 88 316 1 64 96	397
1282	7 43 6 219	66
1283	17 6 142	68
1284	22 1 2 21 3 46 4	20
1285	38 266 430 39 68 42	555
1286	264 145 32 24 74	226
1287	82 40 261 43	557
1288	130 114 156	22
1289	22 57 274 71	241
1290	82 97 130 12 6 2 5 3 21	22
1291	2 6 115 5 130	173
1292	87 70 88 97 113	133
1293	126 66 136	214
1294	171 354 24 141	75
1295	32 96 4 531	335
1296	22 88 263 2 135	62
1297	2 5 172	43
1298	46 1 0	21
1299	72 22 21 1 2 6 26 113 182 124 168 66 142 296 386	147
1300	100 96 11	164
1301	161 1 88 357	178
1302	1 172 5 20 19 155	2
1303	129 1 6 97 0 130 2 70 13 22 21 68	69
1304	46 225 139 113 55 94 109 22 95 1 2 293 21 0 61 172 106 5 60 249 115	143
1305	1 64 74 108 264	106
1306	0 2 1 137	5
1307	30 7 71 142 29	285
1308	1 62 36 157	2
1309	2 1 3 5 130	173
1310	97 171 1 130	6
1311	12 4 130 156 22 2 3 37 6 142 228 17 270 115 172 124 66 111 527 558 300 260	28
1312	6 96 91	89
1313	88 239 71 162 30 155	80
1314	19 20 22 298	2
1315	113 37 6 144 66 70	228
1316	381 229 347 215	104
1317	46 27 559 255 222 210 251	252
1318	115 5 225	22
1319	32 70 12 44	155
1320	73 43 470 29 66	104
1321	22 5 2 293 3 385	8
1322	30 269 404 310 96 118 136 104 17 1 29 97 70 4 173 129 171 147 560 380 130 157 71	398
1323	124 340 6 66 27 59 159	513
1324	46 0 2 5 25 12 6	249
1325	2 0 151 6 17 115 25 12	3
1326	172 45 133 284 97	5
1327	2 12 46	106
1328	311 6 66 96	77
1329	2 21 22	1
1330	29 161 96 7 308	309
1331	104 139 121 232 45 59 161 100 102	522
1332	22 71 2 21 1 5 136	298
1333	404 32 13 226	99
1334	2 22 225 109 136 94 4 1 201	111
1335	26 21 109 46 225 115 111	6
1336	5 6 298 1 0 2	3
1337	7 270 121 88	16
1338	121 14 481 2	3
1339	1 44 0 21	12
1340	114 238 14 44	173
1341	21 2 3 5 106 172	6
1342	89 165 59	113
1343	5 94 153 201 314 167 248 21	27
1344	3 2 1 0	4
1345	32 30 17 6 136 104 247 2 5 172 139 111 137 113	71
1346	14 30 28 1 98 32	156
1347	89 125 82	77
1348	1 22 2 0 97 70	3
1349	234 233 104 59	1
1350	5 6 106 128 12 298 130	65
1351	1 152 172 225 94 30	32
1352	6 66 97 1 155 39	162
1353	22 6 1 64	320
1354	6 59 33	365
1355	324 12 132 88 90 142 2	3
1356	38 137 163 59 165 41	266
1357	172 20 5 17 133 1 19 2 60 110 3 21 116 154 106 256	70
1358	1 30 233 234	118
1359	0 1 2 3 8	61
1360	98 114 111 37 6 115 21 22 2 206 30 413 171 201 494 253 167	343
1361	1 270 22 2 4	156
1362	87 37 61 52 116	136
1363	6 2 142 308	247
1364	1 21 6 99 310 168 5 96 281 32	226
1365	209 282 6 228	162
1366	88 97 282 37 17 249 46	321
1367	71 55 183 285	242
1368	130 97 0 70 88 68	69
1369	15 133 10 138	171
1370	144 168 30 71 228	29
1371	19 308 93	104
1372	4 2 5 12	17
1373	7 97 1 59	145
1374	121 236 270 88 155 37	139
1375	1 5 89 21 172	96
1376	30 136 247	183
1377	172 95 60	159
1378	123 185 6 209 285 562 377	179
1379	225 6 66 97 115 109 94 155 130 142 70 133 129 128 222 443 429 286	457
1380	13 133 25	277
1381	182 59 6	370
1382	120 29 30	137
1383	1 19 13 128 131 136 12 104	44
1384	171 23 32 130 1 21 129 97 364 12 133	10
1385	32 88 9 274 86 195 90 185 96 24 71 93 113 198 168 264 143 563	75
1386	30 113 7 225 311 534 247 381	6
1387	133 86 2 3 5 19 20 1 106	44
1388	17 2 3	5
1389	366 236 229 96 219 59	161
1390	22 2 3 1	0
1391	274 4 37 6 89 59 136 507 216 167	201
1392	21 96 2 248 296 47 429	180
1393	13 270 88 32 86 271 195 130 236 121 136 2 5	61
1394	104 236 30 139 106 162 5 285 43 66	26
1395	172 129 21 5 60 0 1 3 2	163
1396	43 368 68	39
1397	172 13 2 71 3 17	1
1398	21 37 283 209	103
1399	234 363 125	129
1400	6 172 139 165 59 285 180	341
1401	4 43 161 32 130	97
1402	4 124 38 7	17
1403	12 21 13 2	32
1404	118 52 29	124
1405	236 121 71 6 164 43 52 404 96 30 72 124 118 274 77	82
1406	226 66 151 96 6	103
1407	5 116 60 2	290
1408	5 21 2 1 209 172 3 32 13 115 366 93 17 12 132 247 136 111 130 129 7 232 8 103 158	237
1409	172 2 70	61
1410	86 262 182 37 93	87
1411	66 127 123	274
1412	6 45 502 197 85	142
1413	44 12 136 26	22
1414	3 2 387	63
1415	9 262 236 363 1 133 284	2
1416	130 97 70 69 68	398
1417	45 71 194 236	181
1418	2 1 3	5
1419	5 1 22 0 172	491
1420	123 274 6 165 428	79
1421	66 281 151 134	6
1422	38 39 96 66 24 68	179
1423	1 8 303 116 44	2
1424	2 21 5 46 172 65 329 13 173 60 35	429
1425	120 30 233 29	117
1426	2 3 61 5	19
1427	2 3 61 39 293 6 8	155
1428	71 32 132 270 37 142 122 133 162 124 130 118 313 106 48 191	39
1429	2 21 1 130 70 13 154 96 129 4	6
1430	55 37 6 96	261
1431	106 1 289	64
1432	6 12 1	277
1433	26 55 136 285	148
1434	475 36 105 64 1	13
1435	224 21 2 1	0
1436	21 2 5	8
1437	27 6 262 302 96	285
1438	2 3 5 133 87 1 116	0
1439	104 233 91 37 86 144	155
1440	131 12 44 6 1 130 97 70 2 4 156	14
1441	270 9 238 32 271	195
1442	172 22 21 46 155 188 29 167 35	248
1443	82 26 55	6
1444	122 71 386	4
1445	21 2 12 5	183
1446	5 46 3 2 22	393
1447	225 155 30 261 2	29
1448	133 239 123 43 66 111 26 71	124
1449	271 99 182 59	236
1450	5 1 0 104 62	237
1451	22 114 264 1 132 88	320
1452	79 240 462 330 35 544 158 461 198 102 210 135 180 251 357	429
1453	236 270 121 12	131
1454	5 2 172 3	385
1455	8 5 1 46	139
1456	137 118 96 7 21	143
1457	22 2 5 298 46 1 21	3
1458	1 2 392	492
1459	93 229 96 239 389 37	260
1460	89 142 113 137 21	22
1461	46 2 3 12 22 5 61 115	172
1462	1 22 21	0
1463	124 12 52 198 233 234 6 120 189 98 96	59
1464	0 1 385 293 44	12
1465	1 0 2	21
1466	167 201 22	248
1467	2 3 5 12 172	367
1468	21 12 256	44
1469	2 37 5	1
1470	7 21 46 298 2 454	115
1471	30 52 59	151
1472	44 12 131	288
1473	225 0 22 209	86
1474	2 0 151	29
1475	12 181 131 44 130 24 106 154 129 274 80 4 23 87 6 71 277 22 46 32	132
1476	130 129 66 44 17 21	12
1477	114 265 225 5 1 2 19 0 3 20 46 274 61 37 238 94 95 153 439	329
1478	130 22 2 5	1
1479	1 22 0 2 5 21 66	172
1480	99 66 6 269 355 22 123 142 86	197
1481	115 5 22 66 6 46 60 109	2
1482	270 121 195 154 236 363 271 369 518 187 132 482 123 16 162 109 81 294 303 37	167
1483	274 217 140 165	436
1484	130 32 129 1 88 276 343	314
1485	114 263 43	564
1486	22 1 2 67	153
1487	44 12 172 2	3
1488	1 6 100 123 21 433	565
1489	271 236 59	121
1490	80 6 66	46
1491	262 134 130 83 234	104
1492	210 79 204	566
1493	30 148 96 43	98
1494	6 27 158	473
1495	188 77 124 252 305 120 30 117	422
1496	5 7 124	82
1497	77 30 198 251 252 180 31 137	396
1498	270 88 133 10 70 1 13 121 5 22 21 72 19 20 61 12	0
1499	72 25 1 131	12
1500	5 59 172	136
1501	6 55 7 470 233 103 11 196 328	213
1502	111 247 136 99 127 253	358
1503	2 64 3 1 21	224
1504	104 239 59 21	544
1505	4 156 2 3	22
1506	90 171 97	70
1507	12 106 13	44
1508	12 13 168 369 161	30
1509	12 2 128 121	13
1510	38 39 96	68
1511	367 30 4	156
1512	23 172 13 1	21
1513	10 133 66	12
1514	87 39 2 7 118 16	30
1515	114 98 24 22 21	30
1516	140 179 27 30 261	42
1517	133 324 270 13 265 263 1 32 94 22 128 154 6 61 106	60
1518	195 46 115 181	456
1519	19 20 154 12	6
1520	122 37 103	30
1521	6 12 131	154
1522	89 96 26	161
1523	118 245 120	68
1524	2 172 21 5 171 22	6
1525	172 6 60 151 21 100 142 130 32 121 0 129 236 93 103 182 59 143 240 110 102 154 161 99 106 232 227 72 414 116 277 264 131	25
1526	106 1 2 0 3 5	44
1527	32 1 0 130	21
1528	270 324 22 2	3
1529	142 283 120 30 118 96 55 29 117	345
1530	21 46 2 155 1	5
1531	2 130 6 66 17 3 60 30 134 274 155	14
1532	32 130 129	43
1533	5 2 94	27
1534	1 17 2 270 249 263	138
1535	104 59 234	233
1536	171 96 45	89
1537	124 143 77 52 66 340 262 162 6	233
1538	21 130 155 2 8	129
1539	61 0 1	2
1540	16 93 96	198
1541	30 82 88 97 129 4 130 1 0 172 32 144 188 270 136	22
1542	88 13 87	133
1543	12 6 264	74
1544	2 21 3 142 5	46
1545	6 139 123	27
1546	144 96 137	163
1547	86 133 160	138
1548	2 110 61 172 0 225 5 367	46
1549	39 43 105 68	327
1550	137 274 30 29 120	121
1551	2 3 6 7 298 97 5 21 66 142 22 252 37	39
1552	21 100 82 6 370 519 120	232
1553	88 132 270 9 271 37 22	121
1554	240 80 71 363 7 103 124 43 16 82 99 96 38 340 26 113 161 168 100 137	162
1555	283 209 123 71 262 46 17 136 45 144 26 162 89 462 377 168 567 3 25 6 312	167
1556	96 6 111 27	159
1557	262 442 120 71	147
1558	6 71 38 257 233 59 81 182 142 352	429
1559	70 25 61 13	12
1560	21 225 22 96	275
1561	7 4 14 32 380	316
1562	123 17 5 46 30 88 8 32 94 194 128 7 97 158 248 357 179 79 531 201	343
1563	30 71 13 96 6 197 228 98	231
1564	310 91 404 136 470	95
1565	103 11 444 341 98 262 238 144 142 35	473
1566	82 21 6 357	290
1567	86 88 70 0 1 61 5 43	151
1568	131 106 12	21
1569	7 96 59 226	143
1570	30 70 29 284	130
1571	7 130 97 454 1 277 116 22 151	56
1572	172 22 114 81 104 61 46 553	248
1573	97 1 55 26	6
1574	270 274 12 9 22 32 226 154 277 132 383 264 116 57 25 6 1 74 44 131 72 127	275
1575	46 3 111	1
1576	121 9 106 114 132 263	294
1577	22 129 97 4 1	320
1578	52 93 80 26 151 96 305	6
1579	32 227 233 187	195
1580	21 110 155	5
1581	118 6 130	70
1582	120 2 118 97 400 158	88
1583	95 2 1 367 46 21 154	172
1584	283 13 155 539	60
1585	71 162 262 161 198 123 30 326	497
1586	22 2 5 98 313	3
1587	12 6 44 131	303
1588	30 172 3 2	1
1589	88 182 118	121
1590	343 21 12 329 155 433 393 6 539 130	327
1591	114 363 6 142 118 30 104 29 55 62	42
1592	66 52 81 6 22 43 172	94
1593	274 124 7 30 71 122 464 86 52 1 0 89 80 73 26 72 118 29 144 176 219 142 66 340 22 96 77 137 82 233	168
1594	233 96 38 6 66 161 113	7
1595	6 4 32	144
1596	46 6 11 121 1	64
1597	44 270 132 154 6 104 15 9 147 11	303
1598	103 0 30	1
1599	172 263 109 5 1	2
1600	21 60 5	46
1601	209 37 81 57 89 86 447 93 80 71	133
1602	3 2 1 5 17 89 284 12 111 43 38 26 39 155 115 60 93 0 109 152 21 197 290 298 510	300
1603	70 323 130 113 75 288 138 398 62	267
1604	12 21 6 2	5
1605	136 229 39	442
1606	5 1 2 130 3 64	8
1607	7 82 77 30 225 97 70 22 26 6 53 311 281 13 115 264 111 404 5 15 90 234 118 274 66 1 2 46 21 122 185 59 182 86 96 134 120 3 308 309 534 239 187 209 507 568 37	17
1608	13 95 404	115
1609	30 231 52 22 113 225 109 130 6 155 369 2	290
1610	12 106 44 131	22
1611	6 64 136	131
1612	225 6 46	318
1613	2 1 5 6 155 27 64 142	140
1614	88 132 19 1 115 131 94 154 313 25 116 13 128 172 367 265 570 44 46 40 418 158 201	306
1615	13 88 380	86
1616	70 2 1 0 14	22
1617	114 141 238 37	231
1618	2 46 3	61
1619	97 130 81 45 26 30 32 21	71
1620	2 1 298	0
1621	133 324 1 138	364
1622	129 130 171 142 96 228 1 22 6 155 241 226 7 423	205
1623	5 2 3	164
1624	1 70 32	256
1625	4 96 152 167 439	94
1626	114 32 61	8
1627	17 7 37 30 6	29
1628	22 2 1 5 3 21 17 155 298 19	172
1629	6 96 1 12 281	120
1630	134 40 43 123 240 418	161
1631	39 43 118 261	68
1632	70 129 130 97 228 1 256	323
1633	29 129 97 480	68
